epoch,mode,sample,requested_C_H_O,generated_C_H_O,species_key,base_atom_indices,base_bonds,attached_h_per_base_atom,in_species_training_reference,correct_for_condition,termination
300,sampled,2637,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2638,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2639,"[2, 2, 1]","[2, 1, 0]",C2H,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[0, 1]",True,False,STOP
300,sampled,2640,"[2, 2, 1]","[2, 1, 0]",C2H,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 0]",True,False,STOP
300,sampled,2641,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2642,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2643,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2644,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2645,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2646,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2647,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2648,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2649,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2650,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2651,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2652,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2653,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2654,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2655,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2656,"[2, 2, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,2657,"[2, 2, 1]","[1, 2, 0]",CH2,{0: 'C'},[],[2],True,False,STOP
300,sampled,2658,"[2, 2, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,False,STOP
300,sampled,2659,"[2, 2, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2660,"[2, 2, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2661,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2662,"[2, 2, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[1, 2]",True,False,STOP
300,sampled,2663,"[2, 2, 1]","[2, 1, 0]",C2H,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 0]",True,False,STOP
300,sampled,2664,"[2, 2, 1]","[2, 1, 1]",HCCO,"{0: 'C', 1: 'O', 2: 'C'}","[(0, 1, 2), (0, 2, 2)]","[0, 0, 1]",True,False,STOP
300,sampled,2665,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2666,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2667,"[2, 2, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2668,"[2, 2, 1]","[2, 1, 0]",C2H,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[0, 1]",True,False,STOP
300,sampled,2669,"[2, 2, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[1, 2]",True,False,STOP
300,sampled,2670,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2671,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2672,"[2, 2, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,2673,"[2, 2, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,False,STOP
300,sampled,2674,"[2, 2, 1]","[2, 1, 1]",HCCO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 1, 0]",True,False,STOP
300,sampled,2675,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2676,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2677,"[2, 2, 1]","[2, 1, 0]",C2H,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 0]",True,False,STOP
300,sampled,2678,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2679,"[2, 2, 1]","[2, 1, 0]",C2H,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 0]",True,False,STOP
300,sampled,2680,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2681,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2682,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2683,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'O', 1: 'C', 2: 'C'}","[(0, 1, 2), (1, 2, 2)]","[0, 0, 2]",True,True,STOP
300,sampled,2684,"[2, 2, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,False,STOP
300,sampled,2685,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2686,"[2, 2, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,2687,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2688,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2689,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2690,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'O', 1: 'C', 2: 'C'}","[(0, 1, 2), (1, 2, 2)]","[0, 0, 2]",True,True,STOP
300,sampled,2691,"[2, 2, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2692,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2693,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,True,STOP
300,sampled,2694,"[2, 2, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'O', 2: 'C'}","[(0, 1, 2), (0, 2, 1)]","[1, 0, 2]",True,False,STOP
300,sampled,2695,"[2, 2, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,False,STOP
300,sampled,2696,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2697,"[2, 2, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,False,STOP
300,sampled,2698,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2699,"[2, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,2700,"[2, 2, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,True,STOP
300,sampled,2701,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[1, 2]",True,False,STOP
300,sampled,2702,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[1, 2]",True,False,STOP
300,sampled,2703,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2704,"[2, 3, 1]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,2705,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2706,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2707,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2708,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2709,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2710,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2711,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2712,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'O', 1: 'C', 2: 'C'}","[(0, 1, 2), (1, 2, 2)]","[0, 0, 2]",True,False,STOP
300,sampled,2713,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2714,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2715,"[2, 3, 1]","[2, 4, 0]",Unknown,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 2]",False,False,STOP
300,sampled,2716,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2717,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2718,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2719,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2720,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2721,"[2, 3, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2722,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2723,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2724,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2725,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2726,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2727,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2728,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2729,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2730,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2731,"[2, 3, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,2732,"[2, 3, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,2733,"[2, 3, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,2734,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2735,"[2, 3, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,2736,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2737,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 2, 0]",True,False,STOP
300,sampled,2738,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'O', 1: 'C', 2: 'C'}","[(0, 1, 2), (1, 2, 1)]","[0, 1, 2]",True,True,STOP
300,sampled,2739,"[2, 3, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,2740,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[1, 2]",True,False,STOP
300,sampled,2741,"[2, 3, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,2742,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2743,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2744,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2745,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2746,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2747,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2748,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2749,"[2, 3, 1]","[1, 3, 2]",CH3O2,"{0: 'C', 1: 'O', 2: 'O'}","[(0, 1, 1), (1, 2, 1)]","[3, 0, 0]",True,False,STOP
300,sampled,2750,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2751,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2752,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2753,"[2, 3, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,2754,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2755,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2756,"[2, 3, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2757,"[2, 3, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,2758,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[1, 2]",True,False,STOP
300,sampled,2759,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2760,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2761,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2762,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2763,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2764,"[2, 3, 1]","[2, 4, 0]",C2H4,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 2]",True,False,STOP
300,sampled,2765,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2766,"[2, 3, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,2767,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2768,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2769,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2770,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 0, 0]",True,True,STOP
300,sampled,2771,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2772,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2773,"[2, 3, 1]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2774,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2775,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2776,"[2, 3, 1]","[2, 4, 1]",CH3CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 1, 0]",True,False,STOP
300,sampled,2777,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,True,STOP
300,sampled,2778,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2779,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2780,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2781,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2782,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2783,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,2784,"[2, 3, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[1, 2, 0]",True,True,STOP
300,sampled,2785,"[2, 3, 1]","[2, 3, 1]",CH3CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (0, 2, 2)]","[0, 3, 0]",True,True,STOP
300,sampled,2786,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[1, 2]",True,False,STOP
300,sampled,2787,"[2, 3, 1]","[2, 4, 1]",CH3CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 1, 0]",True,False,STOP
300,sampled,2788,"[2, 3, 1]","[2, 2, 1]",CH2CO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[2, 0, 0]",True,False,STOP
300,sampled,2789,"[2, 3, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
